Id,Humi,Temp,Sun,Soil,Flame,Date,Packet #,CRC,receivedPacketCount,RSSI,File Name,PDR,PCR,Ctrl
111,63,25,6,25,25,01/01/12-01:04:38,10,0,10,-73,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:04:38
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,25,7,25,25,01/01/12-01:04:42,11,0,11,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:04:42
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,25,7,25,25,01/01/12-01:04:46,12,0,12,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:04:46
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,25,7,25,25,01/01/12-01:04:50,13,0,13,-75,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:04:50
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,25,8,25,25,01/01/12-01:04:53,14,0,14,-73,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:04:53
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,25,8,25,25,01/01/12-01:04:57,15,0,15,-75,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:04:57
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,25,8,25,25,01/01/12-01:05:01,16,0,16,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:01
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,25,8,25,25,01/01/12-01:05:05,17,0,17,-75,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:05
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,25,8,25,25,01/01/12-01:05:08,18,0,18,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,25,8,25,25,01/01/12-01:05:12,19,0,19,-73,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:12
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,25,8,25,25,01/01/12-01:05:16,20,0,20,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:16
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,25,7,25,25,01/01/12-01:05:19,21,0,21,-73,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:19
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,25,7,25,25,01/01/12-01:05:23,22,0,22,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:23
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,25,8,25,25,01/01/12-01:05:27,23,0,23,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:27
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,25,8,25,25,01/01/12-01:05:31,24,0,24,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:31
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,8,25,25,01/01/12-01:05:34,25,0,25,-73,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:34
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,8,25,25,01/01/12-01:05:38,26,0,26,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:38
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,25,8,25,25,01/01/12-01:05:42,27,0,27,-75,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:42
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,25,8,25,25,01/01/12-01:05:45,28,0,28,-75,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:45
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,25,8,25,25,01/01/12-01:05:49,29,0,29,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:49
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,25,7,25,25,01/01/12-01:05:53,30,0,30,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:53
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,25,7,25,25,01/01/12-01:05:57,31,0,31,-73,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:05:57
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,8,25,25,01/01/12-01:06:00,32,0,32,-75,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:06:00
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,8,25,25,01/01/12-01:06:04,33,0,33,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:06:04
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,8,25,25,01/01/12-01:06:08,34,0,34,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:06:08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,7,25,25,01/01/12-01:06:12,35,0,35,-73,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:06:12
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,7,25,25,01/01/12-01:06:15,36,0,36,-73,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:06:15
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,7,25,25,01/01/12-01:06:19,37,0,37,-73,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:06:19
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,7,25,25,01/01/12-01:06:23,38,0,38,-73,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:06:23
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,7,25,25,01/01/12-01:06:26,39,0,39,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:06:26
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,7,25,25,01/01/12-01:06:30,40,0,40,-75,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:06:30
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,7,25,25,01/01/12-01:06:34,41,0,41,-75,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:06:34
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,7,25,25,01/01/12-01:06:38,42,0,42,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:06:38
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,7,25,25,01/01/12-01:06:41,43,0,43,-74,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:06:41
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,25,7,25,25,01/01/12-01:06:45,44,0,44,-73,8_bn_111_100m,,,8_bn_111_100m-01/01/12-01:06:45
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,10,26,26,01/01/12-01:30:13,1,0,1,-76,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:30:13
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,10,26,26,01/01/12-01:30:17,2,0,2,-76,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:30:17
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,10,26,26,01/01/12-01:30:21,3,0,3,-81,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:30:21
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,64,26,10,26,26,01/01/12-01:30:24,4,0,4,-82,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:30:24
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,64,26,10,26,26,01/01/12-01:30:28,5,0,5,-74,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:30:28
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,64,26,10,26,26,01/01/12-01:30:32,6,0,6,-77,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:30:32
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,64,26,10,26,26,01/01/12-01:30:36,7,0,7,-82,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:30:36
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,9,26,26,01/01/12-01:30:39,8,0,8,-93,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:30:39
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,8,26,26,01/01/12-01:30:43,9,0,9,-90,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:30:43
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,9,26,26,01/01/12-01:30:47,10,0,10,-90,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:30:47
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,9,26,26,01/01/12-01:30:51,11,0,11,-93,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:30:51
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,9,26,26,01/01/12-01:30:54,12,0,12,-90,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:30:54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,9,26,26,01/01/12-01:30:58,13,0,13,-89,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:30:58
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,9,26,26,01/01/12-01:31:02,14,0,14,-91,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:02
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,9,26,26,01/01/12-01:31:05,15,0,15,-94,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:05
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,9,26,26,01/01/12-01:31:09,16,0,16,-96,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:09
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,9,26,26,01/01/12-01:31:13,17,0,17,-93,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:13
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,9,26,26,01/01/12-01:31:17,18,0,18,-96,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:17
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,10,26,26,01/01/12-01:31:20,19,0,19,-92,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:20
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,10,26,26,01/01/12-01:31:24,20,0,20,-90,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:24
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,9,26,26,01/01/12-01:31:28,21,0,21,-93,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:28
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,10,26,26,01/01/12-01:31:32,22,0,22,-93,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:32
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,10,26,26,01/01/12-01:31:35,23,0,23,-94,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:35
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:31:39,24,0,24,-93,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:39
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:31:43,25,0,25,-95,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:43
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,10,26,26,01/01/12-01:31:46,26,0,26,-92,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:46
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:31:50,27,0,27,-92,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:50
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:31:54,28,0,28,-92,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,10,26,26,01/01/12-01:31:58,29,0,29,-94,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:31:58
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,10,26,26,01/01/12-01:32:01,30,0,30,-89,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:01
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,23,10,23,23,01/01/12-01:32:05,31,0,31,-89,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:05
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,10,26,26,01/01/12-01:32:09,32,0,32,-91,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:09
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:32:13,33,0,33,-91,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:13
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:32:16,34,0,34,-86,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:16
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:32:20,35,0,35,-89,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:20
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:32:24,36,0,36,-89,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:24
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:32:27,37,0,37,-88,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:27
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:32:31,38,0,38,-90,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:31
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:32:35,39,0,39,-93,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:35
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:32:39,40,0,40,-91,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:39
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:32:42,41,0,41,-95,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:42
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:32:46,42,0,42,-93,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:46
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:32:50,43,0,43,-101,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:50
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,60,26,11,26,26,01/01/12-01:32:54,44,0,44,-94,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,60,26,11,26,26,01/01/12-01:32:57,45,0,45,-94,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:32:57
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,60,26,11,26,26,01/01/12-01:33:01,46,0,46,-98,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:33:01
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,60,26,11,26,26,01/01/12-01:33:05,47,0,47,-99,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:33:05
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,60,26,11,26,26,01/01/12-01:33:08,48,0,48,-97,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:33:08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,60,26,11,26,26,01/01/12-01:33:12,49,0,49,-94,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:33:12
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,60,26,11,26,26,01/01/12-01:33:20,51,0,50,-95,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:33:20
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,60,26,11,26,26,01/01/12-01:33:23,52,0,51,-93,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:33:23
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,60,26,11,26,26,01/01/12-01:33:27,53,0,52,-95,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:33:27
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,60,26,11,26,26,01/01/12-01:33:31,54,0,53,-95,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:33:31
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,60,26,11,26,26,01/01/12-01:33:35,55,0,54,-95,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:33:35
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,60,26,10,26,26,01/01/12-01:33:38,56,0,55,-94,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:33:38
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,60,26,10,26,26,01/01/12-01:33:42,57,0,56,-91,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:33:42
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,10,26,26,01/01/12-01:34:45,74,0,57,-66,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:34:45
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:34:53,76,0,58,-71,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:34:53
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:34:57,77,0,59,-71,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:34:57
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:35:00,78,0,60,-72,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:35:00
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,12,26,26,01/01/12-01:35:04,1,0,1,-86,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:35:04
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:35:07,2,0,2,-75,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:35:07
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,10,26,26,01/01/12-01:35:11,3,0,3,-82,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:35:11
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:35:15,4,0,4,-77,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:35:15
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:35:19,5,0,5,-79,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:35:19
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:35:22,6,0,6,-79,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:35:22
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:35:26,7,0,7,-79,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:35:26
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:35:30,8,0,8,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:35:30
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:35:33,9,0,9,-80,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:35:33
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:35:37,10,0,10,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:35:37
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:37:55,47,0,11,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:37:55
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:38:10,51,0,12,-80,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:38:10
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:38:17,53,0,13,-76,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:38:17
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:38:21,54,0,14,-76,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:38:21
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,12,26,26,01/01/12-01:38:25,55,0,15,-76,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:38:25
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,12,26,26,01/01/12-01:38:29,56,0,16,-76,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:38:29
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,12,26,26,01/01/12-01:38:32,57,0,17,-79,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:38:32
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,12,26,26,01/01/12-01:38:36,58,0,18,-79,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:38:36
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:38:40,59,0,19,-79,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:38:40
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:38:44,60,0,20,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:38:44
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:38:47,61,0,21,-79,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:38:47
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:38:51,62,0,22,-79,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:38:51
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:38:55,63,0,23,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:38:55
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:38:58,64,0,24,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:38:58
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:39:02,65,0,25,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:02
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,12,26,26,01/01/12-01:39:06,66,0,26,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:06
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,12,26,26,01/01/12-01:39:10,67,0,27,-80,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:10
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,12,26,26,01/01/12-01:39:13,68,0,28,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:13
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,12,26,26,01/01/12-01:39:17,69,0,29,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:17
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,12,26,26,01/01/12-01:39:21,70,0,30,-79,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:21
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:39:25,71,0,31,-76,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:25
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:39:28,72,0,32,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:28
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:39:32,73,0,33,-77,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:32
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:39:36,74,0,34,-77,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:36
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:39:39,75,0,35,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:39
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,12,26,26,01/01/12-01:39:43,76,0,36,-79,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:43
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,11,26,26,01/01/12-01:39:47,77,0,37,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:47
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,11,26,26,01/01/12-01:39:51,78,0,38,-81,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:51
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,11,26,26,01/01/12-01:39:54,79,0,39,-82,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,11,26,26,01/01/12-01:39:58,80,0,40,-77,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:39:58
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,11,26,26,01/01/12-01:40:02,81,0,41,-77,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:40:02
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,63,26,11,26,26,01/01/12-01:40:06,82,0,42,-80,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:40:06
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,11,26,26,01/01/12-01:40:09,83,0,43,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:40:09
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,11,26,26,01/01/12-01:40:13,84,0,44,-79,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:40:13
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,11,26,26,01/01/12-01:40:17,85,0,45,-82,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:40:17
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,11,26,26,01/01/12-01:40:20,86,0,46,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:40:20
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,62,26,11,26,26,01/01/12-01:40:24,87,0,47,-78,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:40:24
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,61,26,11,26,26,01/01/12-01:40:28,88,0,48,-77,8_bn_111_150m,,,8_bn_111_150m-01/01/12-01:40:28
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
